kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
9579641,K00115.03,3,CANDIDATE,0.871,3.43591631,7.4337807,0.55,0.08,-0.07,0.004612,0.000197,-0.0005650000000000001,1.087,0.157,-0.142,5779,0.55,0.08,-0.07,103,9579641,3.436,0.04,0.7632441764877422,0.09755366415567357,0.9664680066589332,0.04,0.9278092863925758
9579641,K00115.01,1,CANDIDATE,1.0,5.412203927,163.47614,2.94,0.43,-0.38,0.024775,6e-05,-0.001886,1.087,0.157,-0.142,5779,2.94,0.43,-0.38,101,9579641,5.412,7.1e-06,0.9984999715474705,3.277448699358631e-16,1.0,7.1e-06,0.9999929
9579641,K00115.02,2,CANDIDATE,1.0,7.12594387,39.793564,1.79,0.26,-0.23,0.015119999999999996,0.000323,-0.002193,1.087,0.157,-0.142,5779,1.79,0.26,-0.23,102,9579641,7.126,5.1e-05,0.9984734446428679,0.00011378637072291414,0.9999998260134391,5.1e-05,0.9999488260223124
5456651,K00835.01,1,CANDIDATE,1.0,11.76307164,39.560696,2.35,0.17,-0.08,0.028519,0.001069,-0.000443,0.7559999999999999,0.054000000000000006,-0.027000000000000003,4959,2.35,0.17,-0.08,973,5456651,11.763,4e-05,0.9984728000346195,0.00013288613424320295,0.9999997967188775,4e-05,0.9999597967270087
5456651,K00835.02,2,CANDIDATE,0.878,56.22792710000001,16.481398000000002,2.37,0.17,-0.09,0.028683,0.005581,-0.002562,0.7559999999999999,0.054000000000000006,-0.027000000000000003,4959,2.37,0.17,-0.09,1007,5456651,56.228,0.00072,0.9847940357499071,0.04895956631067787,0.9992051098121298,0.00072,0.9984856821330651
7938496,K00900.01,1,CANDIDATE,1.0,13.81020318,40.226162,4.56,1.33,-0.88,0.036595,0.0001,-0.003401,1.1420000000000001,0.33299999999999996,-0.222,5942,4.56,1.33,-0.88,680,7938496,13.81,0.046,0.998477963823179,0.00012068630015226822,0.9999998160088726,0.046,0.9539998244724643
8013419,K00901.01,1,CANDIDATE,1.0,12.732624065,209.49731,4.87,0.97,-0.96,0.08251900000000001,0.000927,-0.001852,0.541,0.107,-0.107,3950,4.87,0.97,-0.96,681,8013419,12.733,0.06,0.9984999715474705,1.9943984301612698e-20,1.0,0.06,0.94
8018547,K00902.01,1,CANDIDATE,0.966,83.92494032,121.1208,4.78,0.34,-0.47,0.086015,0.000594,-0.001349,0.509,0.036000000000000004,-0.05,3960,4.78,0.34,-0.47,682,8018547,83.925,0.0052,0.9984999715474696,1.7204276566842458e-11,0.9999999999999741,0.0052,0.9947999999999743
8039892,K00903.01,1,CANDIDATE,1.0,5.007316661,435.91187,6.96,1.75,-0.62,0.077106,0.001757,-0.00061,0.8270000000000001,0.20800000000000002,-0.07400000000000001,5865,6.96,1.75,-0.62,683,8039892,5.007,8.5e-09,0.9984999715474705,1.3435297364791772e-41,1.0,8.5e-09,0.9999999915
8150320,K00904.01,1,CANDIDATE,1.0,2.211116989,32.73535,1.85,0.13,-0.05,0.026289,0.002509,-0.002111,0.6459999999999999,0.043,-0.02,4500,1.85,0.13,-0.05,684,8150320,2.211,0.0001,0.9982877768124518,0.0004625123547735162,0.9999992063502718,0.0001,0.9998992064296368
8150320,K00904.02,3,CANDIDATE,0.997,27.9541337,15.262756,1.9,0.13,-0.06,0.026973,0.001433,-0.0006940000000000001,0.6459999999999999,0.043,-0.02,4500,1.9,0.13,-0.06,685,8150320,27.954,0.019,0.9734678260840826,0.0340130918387741,0.999040320750898,0.019,0.9800585546566309
8150320,K00904.03,5,CANDIDATE,1.0,42.1406089,13.00283,1.85,0.13,-0.05,0.026274,0.001477,-0.000608,0.6459999999999999,0.043,-0.02,4500,1.85,0.13,-0.05,719,8150320,42.141,0.00083,0.9571277441188574,0.07306505364305055,0.9964692506929325,0.00083,0.9956421812148574
8150320,K00904.04,2,CANDIDATE,1.0,4.617490562,18.39992,1.62,0.11,-0.05,0.023024,0.002805,-0.001614,0.6459999999999999,0.043,-0.02,4500,1.62,0.11,-0.05,720,8150320,4.617,1.0,0.9857494596387549,0.010472108047445486,0.9998470072471629,1.0,0.0
8150320,K00904.05,4,CANDIDATE,0.996,10.19849255,14.958939,1.75,0.11,-0.06,0.024778,0.005158,-0.002447,0.6459999999999999,0.043,-0.02,4500,1.75,0.11,-0.06,721,8150320,10.198,1.0,0.9665065714682142,0.024507860244020147,0.9991293644114556,1.0,0.0
6037187,K01061.01,1,CANDIDATE,1.0,41.8059544,23.559824,2.02,0.61,-0.26,0.019015,0.000768,-0.000449,0.973,0.294,-0.126,5907,2.02,0.61,-0.26,1474,6037187,41.806,0.00045,0.9964374685437939,0.008069799420831336,0.9999709135790485,0.00045,0.999520926667938
6359320,K01127.01,1,CANDIDATE,1.0,5.32667299,27.617281,2.26,0.74,-0.23,0.022482,0.000824,-0.000368,0.9209999999999999,0.301,-0.094,5831,2.26,0.74,-0.23,1756,6359320,5.327,1e-06,0.9975997335688853,0.0014867344839344509,0.9999964175288418,1e-06,0.9999954175324243
6359320,K01127.02,2,CANDIDATE,1.0,8.1280933,10.879341,1.39,0.45,-0.14,0.013794999999999998,0.000717,-0.000922,0.9209999999999999,0.301,-0.094,5831,1.39,0.45,-0.14,1791,6359320,8.128,0.00018,0.9000909032510278,0.05435252516847338,0.9936201698196591,0.00018,0.9934413181890915
6359320,K01127.03,3,CANDIDATE,1.0,2.83668931,8.954725,1.19,0.39,-0.12,0.011852,0.000585,-0.000811,0.9209999999999999,0.301,-0.094,5831,1.19,0.39,-0.12,1792,6359320,2.837,6.1e-05,0.8321062818355137,0.07149418035586333,0.9844639107358926,6.1e-05,0.9844038584373377
6362874,K01128.01,1,CANDIDATE,1.0,0.974868896,24.318182,1.16,0.12,-0.06,0.012716,0.000388,-0.000161,0.8320000000000001,0.09300000000000001,-0.04,5487,1.16,0.12,-0.06,1793,6362874,0.975,0.00027,0.9960782727936202,0.0027300751396736023,0.9999892218110648,0.00027,0.9997192247211758
6272413,K01129.01,1,CANDIDATE,1.0,4.89721006,13.62336,1.48,0.18,-0.18,0.015988,0.00521,-0.001186,0.847,0.102,-0.102,5093,1.48,0.18,-0.18,1794,6272413,4.897,0.0028,0.9499604169439234,0.028809572221688694,0.9984374260155897,0.0028,0.995641801222746
3660924,K01214.01,1,CANDIDATE,1.0,4.24153629,14.714512,1.44,0.39,-0.28,0.012577,0.000571,-0.000505,1.047,0.28300000000000003,-0.20600000000000002,5776,1.44,0.39,-0.28,1523,3660924,4.242,0.001,0.9623732300163701,0.02260652564945887,0.999095689046693,0.001,0.9980965933576463
8030148,K00155.01,1,CANDIDATE,1.0,5.660669429,178.65833999999995,3.24,0.5,-0.54,0.02533,0.001361,-0.000558,1.173,0.17800000000000002,-0.198,5746,3.24,0.5,-0.54,333,8030148,5.661,3e-09,0.9984999715474705,1.2689174565867032e-17,1.0,3e-09,0.999999997
10538176,K01301.01,1,CANDIDATE,1.0,12.69905011,25.154327,2.62,0.22,-0.17,0.027241,0.00624,-0.001791,0.843,0.055,-0.066,5291,2.62,0.22,-0.17,1356,10538176,12.699,0.00075,0.99679201754247,0.0029765117392225185,0.9999903920741364,0.00075,0.9992403992800808
10538176,K01301.02,2,CANDIDATE,1.0,37.5142128,24.432262,2.68,0.22,-0.18,0.027815,0.0006490000000000001,-0.001083,0.843,0.055,-0.066,5291,2.68,0.22,-0.18,1357,10538176,37.514,0.00013,0.99683001247839,0.006083670774452283,0.9999805350933483,0.00013,0.9998505376237862
10724369,K01302.01,1,CANDIDATE,1.0,55.6391882,38.47574,3.13,0.97,-0.32,0.029803,0.002837,-0.003148,0.9620000000000001,0.297,-0.099,5949,3.13,0.97,-0.32,1358,10724369,55.639,0.0012,0.9984752648076509,0.0004537800165833081,0.9999993067344825,0.0012,0.9987993075664011
10867062,K01303.01,1,CANDIDATE,0.998,34.2966363,38.67326,3.29,0.52,-0.57,0.025847,0.000156,-0.001957,1.146,0.2,-0.2,5489,3.29,0.52,-0.57,1359,10867062,34.297,0.053,0.9984715118923363,0.00026802979343983936,0.999999589582494,0.053,0.9469996113346217
10744335,K01304.01,1,CANDIDATE,0.9840000000000001,4.59726613,14.917146,1.69,0.53,-0.17,0.016166999999999997,0.000745,-0.000763,0.9590000000000001,0.3,-0.1,5999,1.69,0.53,-0.17,1360,10744335,4.597,0.00016,0.9644610451574596,0.021837785668251473,0.999177345121729,0.00016,0.9990174767465094
10730034,K01305.01,1,CANDIDATE,1.0,2.633852528,20.749485,1.38,0.07,-0.12,0.014432,0.0006349999999999999,-0.000588,0.8420000000000001,0.045,-0.067,5113,1.38,0.07,-0.12,1361,10730034,2.634,1.1e-05,0.9918597463261821,0.006074870592935139,0.9999498384400687,1.1e-05,0.9999388389918459
10730034,K01305.02,2,CANDIDATE,0.978,6.18670882,11.189779,1.21,0.06,-0.1,0.01265,0.000839,-0.0004730000000000001,0.8420000000000001,0.045,-0.067,5113,1.21,0.06,-0.1,1362,10730034,6.187,0.00028,0.9062468968951608,0.048943310697455354,0.9946761469758638,0.00028,0.9943976376547107
10973814,K01307.02,2,CANDIDATE,1.0,20.34237838,23.735342000000006,2.88,0.44,-0.36,0.024633,0.005401,-0.003071,1.071,0.163,-0.134,5514,2.88,0.44,-0.36,1401,10973814,20.342,0.11,0.9961071612186657,0.004791131692811331,0.9999811858662622,0.11,0.8899832554209733
10973814,K01307.01,1,CANDIDATE,0.9990000000000001,44.8520997,27.30246,3.35,0.51,-0.42,0.028610000000000007,0.002579,-0.0033490000000000004,1.071,0.163,-0.134,5514,3.35,0.51,-0.42,1400,10973814,44.852,0.049,0.997817109147794,0.003890809011830085,0.999991454961174,0.049,0.9509918736680765
4164994,K01320.01,1,CANDIDATE,1.0,10.50682978,336.95108,9.01,1.2,-0.7,0.105491,0.003215,-0.001652,0.782,0.10400000000000001,-0.061,5127,9.01,1.2,-0.7,1449,4164994,10.507,0.0031,0.9984999715474705,2.528087290047996e-32,1.0,0.0031,0.9969
4072526,K01329.01,1,CANDIDATE,0.995,33.1996355,30.042027,2.85,0.15,-0.25,0.029607,0.001337,-0.000679,0.8170000000000001,0.04,-0.062,5103,2.85,0.15,-0.25,1492,4072526,33.2,0.00018,0.9981542977783491,0.0016631797740493252,0.9999969194656209,0.00018,0.9998169200201171
10271806,K00733.01,1,CANDIDATE,1.0,5.924993927,58.546432,3.15,0.21,-0.14,0.042444,0.003876,-0.00562,0.679,0.046,-0.028999999999999998,5016,3.15,0.21,-0.14,1139,10271806,5.925,6.2e-06,0.9984998508397978,1.9818345042138183e-06,0.99999999702248,6.2e-06,0.9999937970224985
10271806,K00733.02,2,CANDIDATE,1.0,11.34934848,36.493874,2.39,0.17,-0.1,0.03229,0.000367,-0.001288,0.679,0.046,-0.028999999999999998,5016,2.39,0.17,-0.1,1140,10271806,11.349,2.8e-06,0.9984339689267558,0.0002541496182677613,0.9999996012681953,2.8e-06,0.9999968012693118
10271806,K00733.03,3,CANDIDATE,1.0,3.13295351,20.515207,1.39,0.09,-0.06,0.018691,0.000842,-0.000492,0.679,0.046,-0.028999999999999998,5016,1.39,0.09,-0.06,1141,10271806,3.133,2.9e-05,0.9914319206261739,0.006458222271370876,0.9999438244364522,2.9e-05,0.9999148260655436
10271806,K00733.04,4,CANDIDATE,1.0,18.64349986,14.95795,2.14,0.14,-0.09,0.028845,0.005347,-0.003312,0.679,0.046,-0.028999999999999998,5016,2.14,0.14,-0.09,1142,10271806,18.643,0.0015,0.9688414365534138,0.029534927152818607,0.9990212298503351,0.0015,0.9975226980055597
10358759,K00738.02,2,CANDIDATE,1.0,13.28689997,28.055307,2.78,0.22,-0.13,0.029278,0.000786,-0.000482,0.87,0.067,-0.042,5730,2.78,0.22,-0.13,1183,10358759,13.287,0.00045,0.997762939897735,0.0016211160277381398,0.9999963594332681,0.00045,0.9995463610715232
10358759,K00738.01,1,CANDIDATE,1.0,10.3392408,38.329365,2.98,0.23,-0.15,0.031329,0.0008029999999999999,-0.000429,0.87,0.067,-0.042,5730,2.98,0.23,-0.15,1182,10358759,10.339,0.00072,0.9984607116993391,0.00016755482460491643,0.999999741643912,0.00072,0.9992797418299284
10395381,K00740.01,1,CANDIDATE,1.0,17.671771399999994,30.951159000000004,2.44,0.27,-0.17,0.032562,0.001883,-0.005142,0.687,0.075,-0.048,4869,2.44,0.27,-0.17,1185,10395381,17.672,8.7e-06,0.9981926606162895,0.0009627420377300075,0.9999982551681085,8.7e-06,0.9999895551832886
10601284,K00749.01,1,CANDIDATE,1.0,5.349553819,48.504196,2.55,0.16,-0.24,0.025706,0.0008449999999999999,-0.000453,0.899,0.057,-0.086,5190,2.55,0.16,-0.24,1229,10601284,5.35,1.2e-05,0.9984977798404949,1.686714867679098e-05,0.9999999746232804,1.2e-05,0.9999879746235849
10601284,K00749.02,2,CANDIDATE,0.98,3.94105221,22.749151,1.7,0.11,-0.16,0.017105000000000002,0.0007030000000000001,-0.000557,0.899,0.057,-0.086,5190,1.7,0.11,-0.16,1230,10601284,3.941,2.6e-06,0.9948021381346471,0.004083149272848614,0.9999785779908518,2.6e-06,0.999975978046549
10601284,K00749.03,3,CANDIDATE,0.971,8.10904807,9.776852,1.3,0.09,-0.12,0.013127000000000002,0.0008699999999999999,-0.000503,0.899,0.057,-0.086,5190,1.3,0.09,-0.12,1231,10601284,8.109,0.0014,0.8680770744062389,0.06782418471722093,0.9889427090364892,0.0014,0.9875581892438381
10662202,K00750.01,1,CANDIDATE,1.0,21.67699193,24.54073,2.95,0.12,-0.23,0.032666,2.1e-05,-0.005743,0.784,0.032,-0.054000000000000006,4954,2.95,0.12,-0.23,1232,10662202,21.677,4.4e-05,0.996625157052901,0.00415751807764036,0.999985862740858,4.4e-05,0.9999418633628974
10662202,K00750.02,2,CANDIDATE,0.915,5.04413987,8.172602000000001,1.18,0.04,-0.1,0.012998,4e-06,-0.001851,0.784,0.032,-0.054000000000000006,4954,1.18,0.04,-0.1,1266,10662202,5.044,0.42,0.8017312445509075,0.08734763965162849,0.9763314711845777,0.42,0.5662722532870552
10662202,K00750.03,3,CANDIDATE,0.929,14.516741,7.5396094,1.45,0.06,-0.11,0.016064,0.003089,-0.002879,0.784,0.032,-0.054000000000000006,4954,1.45,0.06,-0.11,1267,10662202,14.517,0.0095,0.7863938854396064,0.11956837479966895,0.9631112240548358,0.0095,0.9539616674263149
10910878,K00757.01,1,CANDIDATE,1.0,16.06864674,137.44981,5.76,0.22,-0.49,0.062161,0.000913,-0.0004280000000000001,0.836,0.033,-0.066,5028,5.76,0.22,-0.49,1310,10910878,16.069,2.4e-05,0.9984999715474705,1.1103953651944801e-13,0.9999999999999998,2.4e-05,0.9999759999999998
10910878,K00757.02,2,CANDIDATE,0.992,41.19725502,37.877567,3.86,0.15,-0.33,0.041693,0.00118,-0.0006129999999999999,0.836,0.033,-0.066,5028,3.86,0.15,-0.33,1311,10910878,41.197,0.00075,0.9984664013310554,0.0003717766760369908,0.9999994287556754,0.00075,0.9992494291841086
10910878,K00757.03,3,CANDIDATE,1.0,6.2529622489999985,35.96252,2.65,0.1,-0.23,0.028604,0.001027,-0.000484,0.836,0.033,-0.066,5028,2.65,0.1,-0.23,1312,10910878,6.253,0.00041,0.9984193189051923,0.0002537285856213668,0.9999995981991152,0.00041,0.9995895983638535
10987985,K00758.01,1,CANDIDATE,1.0,16.01308419,31.066507,3.1,0.34,-0.31,0.034369,0.003169,-0.004367,0.826,0.091,-0.08199999999999999,5015,3.1,0.34,-0.31,1313,10987985,16.013,7.4e-05,0.9981980880425105,0.0009045683642508356,0.9999983656267128,7.4e-05,0.9999243657476564
11018648,K00759.01,1,CANDIDATE,1.0,32.62876672,61.372303,3.36,0.76,-0.33,0.03852,0.000971,-0.000365,0.7979999999999999,0.18100000000000002,-0.077,5586,3.36,0.76,-0.33,1314,11018648,32.629,2.9e-06,0.9984999298295305,1.9813219946270605e-06,0.999999997023407,2.9e-06,0.9999970970234157
11018648,K00759.02,2,CANDIDATE,0.978,91.7732862,14.678595,2.12,0.48,-0.21,0.02432,0.007051000000000002,-0.001216,0.7979999999999999,0.18100000000000002,-0.077,5586,2.12,0.48,-0.21,1315,11018648,91.773,0.03,0.9819870037873255,0.14484813395447885,0.9968929383217737,0.03,0.9669861501721205
11138155,K00760.01,1,CANDIDATE,1.0,4.959319244,670.4895,12.21,1.96,-1.46,0.103379,0.001245,-7.4e-05,1.0859999999999999,0.154,-0.138,5714,12.21,1.96,-1.46,1316,11138155,4.959,0.071,0.9984999715474705,1.869731600512121e-63,1.0,0.071,0.929
5531576,K00837.01,1,CANDIDATE,1.0,7.953547,31.887648,2.25,0.07,-0.14,0.026448000000000003,0.000736,-0.000874,0.7829999999999999,0.022000000000000002,-0.048,4756,2.25,0.07,-0.14,1009,5531576,7.954,9.3e-05,0.9982431539627796,0.0006318653586754641,0.9999988872530525,9.3e-05,0.999905887356538
5531576,K00837.02,2,CANDIDATE,1.0,4.14451656,18.548983,1.48,0.05,-0.09,0.017440999999999998,0.000954,-0.000583,0.7829999999999999,0.022000000000000002,-0.048,4756,1.48,0.05,-0.09,1010,5531576,4.145,0.00034,0.986225807692227,0.010038721199050122,0.9998583717255186,0.00034,0.9995184198791319
5651104,K00840.01,1,CANDIDATE,1.0,3.04033046,653.3606599999998,8.99,0.8,-0.99,0.104023,0.00047,-0.001431,0.7909999999999999,0.071,-0.087,5035,8.99,0.8,-0.99,1013,5651104,3.04,0.00019,0.9984999715474705,7.059756339914215e-62,1.0,0.00019,0.99981
8226994,K00906.01,1,CANDIDATE,1.0,7.15681552,38.487896,2.47,0.1,-0.2,0.026979000000000003,0.004494,-0.00075,0.807,0.032,-0.06,5035,2.47,0.1,-0.2,723,8226994,7.157,3.5e-06,0.998461339003406,0.0001506709229661964,0.9999997677762784,3.5e-06,0.9999962677770912
8226994,K00906.02,2,CANDIDATE,1.0,17.64830851,19.097145,2.43,0.1,-0.19,0.026581,0.005396,-0.001882,0.807,0.032,-0.06,5035,2.43,0.1,-0.19,724,8226994,17.648,0.01,0.9892271107684096,0.012099513249934434,0.9998666199474082,0.01,0.9898679537479341
8226994,K00906.03,3,CANDIDATE,0.9570000000000001,4.14810719,10.764539,1.08,0.04,-0.09,0.011755,0.000754,-0.000646,0.807,0.032,-0.06,5035,1.08,0.04,-0.09,725,8226994,4.148,0.00024,0.8936981516078792,0.051077031465835504,0.9935975728384975,0.00024,0.9933591094210162
8260218,K01066.01,1,CANDIDATE,1.0,5.714817602999999,529.8256,9.29,2.47,-0.99,0.101045,0.000109,-0.000195,0.8420000000000001,0.22399999999999998,-0.09,5695,9.29,2.47,-0.99,1512,8260218,5.715,0.00033,0.9984999715474705,2.4272740573130166e-50,1.0,0.00033,0.99967
8222813,K01069.01,1,CANDIDATE,1.0,8.70420525,60.56746,2.86,0.13,-0.24,0.030316000000000006,0.003569,-0.00099,0.8740000000000001,0.039,-0.077,5073,2.86,0.13,-0.24,1515,8222813,8.704,1.2e-05,0.9984999058423956,1.3682188071348422e-06,0.9999999979444566,1.2e-05,0.9999879979444812
8222813,K01069.02,2,CANDIDATE,1.0,2.46697039,24.837725,1.56,0.07,-0.13,0.016558,0.003196,-0.000833,0.8740000000000001,0.039,-0.077,5073,1.56,0.07,-0.13,1516,8222813,2.467,0.00014,0.9964429466597798,0.0025267580326997227,0.9999909572538123,0.00014,0.9998509585197967
8435247,K01131.01,1,CANDIDATE,0.9740000000000001,0.696125302,41.593784,28.44,3.25,-2.66,0.386422,0.17588900000000002,-0.083861,0.674,0.077,-0.063,5245,28.44,3.25,-2.66,1796,8435247,0.696,1.0,0.9984832084815731,6.683631176958463e-05,0.9999998984624618,1.0,0.0
10925104,K00156.01,2,CANDIDATE,0.68,8.041347775,59.488434,1.29,0.08,-0.07,0.02196,0.000346,-0.000425,0.54,0.033,-0.033,3980,1.29,0.08,-0.07,334,10925104,8.041,0.00011,0.9984998813264456,1.698858866395927e-06,0.999999997447677,0.00011,0.9998899974479577
10925104,K00156.02,3,CANDIDATE,0.992,5.188563677,42.199,1.0,0.07,-0.06,0.017039,0.000381,-0.000301,0.54,0.033,-0.033,3980,1.0,0.07,-0.06,335,10925104,5.189,9.9e-05,0.9984864668425328,6.499792450700077e-05,0.9999999014679599,9.9e-05,0.9999009014777146
10925104,K00156.03,1,CANDIDATE,1.0,11.776132317,137.93265,2.08,0.13,-0.12,0.035355000000000004,0.00234,-0.001145,0.54,0.033,-0.033,3980,2.08,0.13,-0.12,336,10925104,11.776,1.3e-05,0.9984999715474705,9.082089382081463e-14,0.9999999999999999,1.3e-05,0.9999869999999998
8972058,K00159.01,1,CANDIDATE,1.0,8.99088621,72.13723,2.78,0.46,-0.39,0.021706,5.2e-05,-0.0017170000000000002,1.171,0.196,-0.161,5881,2.78,0.46,-0.39,366,8972058,8.991,2.5e-06,0.9984999692110338,1.1508174343512806e-07,0.9999999998271145,2.5e-06,0.9999974998271149
8972058,K00159.02,2,CANDIDATE,1.0,2.403640701,15.105959,1.24,0.2,-0.17,0.009671,0.000943,-0.001849,1.171,0.196,-0.161,5881,1.24,0.2,-0.17,367,8972058,2.404,0.0066,0.9655620962513218,0.01999096392705866,0.9992724545075318,0.0066,0.992677256307782
4076098,K01323.01,1,CANDIDATE,1.0,3.990105908,246.02412,7.45,2.18,-0.73,0.074711,0.003166,-0.002293,0.9129999999999999,0.267,-0.08900000000000001,5926,7.45,2.18,-0.73,1452,4076098,3.99,0.00012,0.9984999715474705,6.46227383225012e-24,1.0,0.00012,0.99988
4282872,K01325.01,1,CANDIDATE,1.0,10.035381809,139.00804,4.42,1.13,-0.38,0.048571,0.00075,-0.000314,0.833,0.213,-0.071,5813,4.42,1.13,-0.38,1454,4282872,10.035,9.2e-05,0.9984999715474705,6.931606640925939e-14,0.9999999999999999,9.2e-05,0.9999079999999999
4274548,K01331.01,1,CANDIDATE,0.9990000000000001,6.80082032,21.30607,1.88,0.23,-0.12,0.025016,0.009148,-0.001442,0.688,0.083,-0.045,4805,1.88,0.23,-0.12,1495,4274548,6.801,0.019,0.9930520081151862,0.0059266962370245636,0.9999582860259599,0.019,0.9809590785914667
5084942,K00161.01,1,CANDIDATE,1.0,3.105507835,177.66933999999995,2.68,0.17,-0.1,0.030988,5e-05,-0.003153,0.7909999999999999,0.052000000000000005,-0.027999999999999997,4989,2.68,0.17,-0.1,369,5084942,3.106,4e-07,0.9984999715474705,1.4804638184147054e-17,1.0,4e-07,0.9999996
4243911,K01337.01,1,CANDIDATE,1.0,1.922799706,24.998684,1.28,0.11,-0.05,0.014398,0.0006519999999999999,-0.000412,0.8240000000000001,0.08,-0.028999999999999998,5191,1.28,0.11,-0.05,1540,4243911,1.923,5.3e-05,0.9965260546315184,0.002411321155352241,0.9999915736814958,5.3e-05,0.9999385741280907
4466677,K01338.01,1,CANDIDATE,1.0,3.222975318,26.349789,1.47,0.4,-0.21,0.014062,0.000409,-0.000413,0.96,0.261,-0.14,5823,1.47,0.4,-0.21,1541,4466677,3.223,0.00015,0.9971778152169849,0.0018596415645971195,0.999994727088693,0.00015,0.9998447278796296
4466677,K01338.02,2,CANDIDATE,0.9990000000000001,42.0370662,12.082628,1.66,0.45,-0.24,0.015824,0.003748,-0.00108,0.96,0.261,-0.14,5823,1.66,0.45,-0.24,1542,4466677,42.037,0.0018,0.9451870537872564,0.0873989122994403,0.9944461975543689,0.0018,0.9926561943987711
4466677,K01338.03,3,CANDIDATE,0.754,21.0112068,7.701652,1.4,0.38,-0.2,0.013379,0.003282,-0.002024,0.96,0.261,-0.14,5823,1.4,0.38,-0.2,1543,4466677,21.011,0.02,0.8037256156959006,0.13190247083454665,0.9628943345582273,0.02,0.9436364478670627
10984090,K00112.02,2,CANDIDATE,1.0,3.709214104,41.28873,1.16,0.17,-0.12,0.010424,0.00031800000000000003,-0.000147,1.022,0.14300000000000002,-0.107,5833,1.16,0.17,-0.12,66,10984090,3.709,1.5e-05,0.9984821736593453,7.640576166120791e-05,0.9999998838441565,1.5e-05,0.9999848838458989
10984090,K00112.01,1,CANDIDATE,0.99,51.07926451,105.49973,2.75,0.39,-0.28,0.024683,0.000279,-0.000116,1.022,0.14300000000000002,-0.107,5833,2.75,0.39,-0.28,65,10984090,51.079,1.4e-05,0.9984999715473649,2.3300627143313884e-10,0.99999999999965,1.4e-05,0.99998599999965
10287242,K00735.01,1,CANDIDATE,1.0,22.34213536,43.82718300000001,5.19,0.54,-0.55,0.067166,47.18453,-0.012463,0.7070000000000001,0.07400000000000001,-0.07400000000000001,5237,5.19,0.54,-0.55,1178,10287242,22.342,0.18,0.9984927687363755,6.764795351575736e-05,0.9999998978780702,0.18,0.8199999162600177
10340423,K00736.01,1,CANDIDATE,1.0,18.79418506,33.832794,2.33,0.11,-0.11,0.035431,0.0005809999999999999,-0.001203,0.602,0.027999999999999997,-0.027999999999999997,4126,2.33,0.11,-0.11,1179,10340423,18.794,0.00011,0.998367383404206,0.0005324464434708675,0.9999991288337274,0.00011,0.9998891289295557
10340423,K00736.02,2,CANDIDATE,1.0,6.73893544,19.473684,1.44,0.06,-0.07,0.021833,0.001046,-0.000785,0.602,0.027999999999999997,-0.027999999999999997,4126,1.44,0.06,-0.07,1180,10340423,6.739,0.0023,0.9892923215832304,0.008743221433139202,0.9999045324035484,0.0023,0.9976047519790202
10526549,K00746.01,1,CANDIDATE,1.0,9.27358173,71.48005,2.47,0.2,-0.24,0.032563,0.003061,-0.00063,0.696,0.055999999999999994,-0.068,4856,2.47,0.2,-0.24,1226,10526549,9.274,2.2e-06,0.9984999687313239,1.3335923690532393e-07,0.9999999997996565,2.2e-06,0.999997799799657
10583066,K00747.01,1,CANDIDATE,1.0,6.02930329,52.36939,2.85,0.26,-0.15,0.038838,0.001021,-0.001203,0.672,0.062,-0.036000000000000004,4537,2.85,0.26,-0.15,1227,10583066,6.029,0.00016,0.9984992565018657,7.4751245447354e-06,0.9999999887648104,0.00016,0.9998399887666081
8395660,K00116.01,1,CANDIDATE,1.0,13.57078281,76.76886999999998,2.64,0.4,-0.27,0.023908,0.000413,-0.002627,1.012,0.154,-0.10300000000000001,5854,2.64,0.4,-0.27,104,8395660,13.571,0.0035,0.9984999709580187,4.72722052922643e-08,0.9999999999289838,0.0035,0.9964999999292324
8395660,K00116.02,2,CANDIDATE,0.998,43.84439721,65.59482,2.87,0.43,-0.3,0.025934,2.7e-05,-0.003042,1.012,0.154,-0.10300000000000001,5854,2.87,0.43,-0.3,105,8395660,43.844,0.00035,0.9984999604138627,1.0329326295261326e-06,0.9999999984482308,0.00035,0.999649998448774
8395660,K00116.03,3,CANDIDATE,0.95,6.1648760000000005,11.552998,0.79,0.13,-0.08,0.007192000000000001,0.002592,-0.000407,1.012,0.154,-0.10300000000000001,5854,0.79,0.13,-0.08,106,8395660,6.165,0.21,0.9146288188216659,0.04542298809111673,0.9955584849530237,0.21,0.7864912031128888
8395660,K00116.04,4,CANDIDATE,0.9520000000000001,23.9800854,10.87813,1.31,0.2,-0.13,0.011879,0.000305,-0.002656,1.012,0.154,-0.10300000000000001,5854,1.31,0.2,-0.13,107,8395660,23.98,0.0015,0.9123805977230005,0.07607576239384137,0.9920925910836602,0.0015,0.9906044521970347
