kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
8480582,K04386.01,1,CANDIDATE,0.9670000000000001,18.501089800000006,11.85051,1.62,0.24,-0.14,0.020176,0.005212,-0.001811,0.6966048459082087,0.018079750628475333,0.01830910079027304,5116.702306740422,1.5381724063106161,0.39935148085692185,-0.14386387137956408,5320,8480582,18.501,0.00071,0.9930314552380889,0.0461939132736436,0.9996601371040251,0.00071,0.9989503784066813
6186182,K04496.01,1,CANDIDATE,0.9670000000000001,96.384483,9.164617,2.41,0.74,-0.24,0.022095,0.001442,-0.001471,0.9239213801736794,0.029147713993096014,0.027354480488595567,5288.103083355247,2.234150774290206,0.16195062157304607,-0.16278596796316477,4981,6186182,96.384,0.0012,0.980568140363719,0.3212239539820908,0.9906218321349528,0.0012,0.9894330859363909
4844367,K04498.01,1,CANDIDATE,0.983,17.1622587,10.310347,22.42,2.72,-1.07,0.218648,6.729959,-0.012264,0.9148270758067719,0.02127882731989616,0.02010341320933617,5698.9659576708,21.89111964426662,673.806207860427,-1.3187487822162922,4983,4844367,17.162,1.0,0.9851372521708139,0.05903741883309752,0.9990534198879005,1.0,0.0
6508221,K00416.01,1,CANDIDATE,1.0,18.20795835,148.23543,3.08,0.23,-0.12,0.038279,0.002402,-0.002099,0.7522674276521206,0.00631494829816448,0.004292453873940949,5096.158045178037,3.1514926395758174,0.1995172939331814,-0.17374281869764663,596,6508221,18.208,5.2e-06,0.9959420432333574,3.444937903633094e-13,0.9999999999999986,5.2e-06,0.9999947999999985
6508221,K00416.02,2,CANDIDATE,0.7659999999999999,88.25537290000003,52.26374000000001,2.96,0.22,-0.12,0.036768,0.002149,-0.006077,0.7522674276521206,0.00631494829816448,0.004292453873940949,5096.158045178037,3.0270926976128862,0.17874171482572374,-0.5006147098317837,597,6508221,88.255,0.001,0.9959420432333574,0.000119198259709122,0.9999995142698804,0.001,0.9989995147556106
6508221,K00416.03,3,CANDIDATE,0.981,9.74765878,9.186811,0.78,0.06,-0.03,0.009733,0.000229,-0.001039,0.7522674276521206,0.00631494829816448,0.004292453873940949,5096.158045178037,0.8013134580577191,0.020017523050476407,-0.08566250949495015,1,6508221,9.748,0.95,0.9667497938720208,0.06139438338310485,0.9977502941015403,0.95,0.04988751470507706
10937749,K04499.01,1,CANDIDATE,1.0,5.19898615,9.88589,1.04,0.29,-0.1,0.010944,0.000508,-0.000773,1.0163409393183067,0.02062970948176424,0.019775533617769514,5883.87608781201,1.2173037497480046,0.06167121161153423,-0.08918376825200941,4984,10937749,5.199,0.0048,0.9790356722593067,0.04915103689375505,0.998893112274835,0.0048,0.9940984253359157
9100953,K04500.01,1,CANDIDATE,0.8059999999999999,8.70179611,10.92455,1.37,0.22,-0.14,0.015641,0.001,-0.000833,0.7163405060596345,0.01938936639534905,0.017215255662480392,5072.448958323594,1.2262174186253179,0.08513393782687019,-0.07164620917427192,4985,9100953,8.702,0.00099,0.9890681963166177,0.04404010239691099,0.9994908166047284,0.00099,0.9985013206962896
9100953,K04500.02,2,CANDIDATE,1.0,44.9851885,10.686714,2.09,0.35,-0.21,0.023975,0.005044,-0.001849,0.7163405060596345,0.01938936639534905,0.017215255662480392,5072.448958323594,1.8795833138253306,0.3986969209411547,-0.15183207237932397,4986,9100953,44.985,0.0043,0.9895947162187857,0.09941923761327089,0.9988392349474516,0.0043,0.9945442262371776
9100953,K04500.03,3,CANDIDATE,0.978,14.7510068,8.5887375,1.7,0.28,-0.17,0.019469,0.006359,-0.002355,0.7163405060596345,0.01938936639534905,0.017215255662480392,5072.448958323594,1.5263235677524658,0.5002394620544112,-0.18823498998227606,5020,9100953,14.751,0.13,0.9500661813101695,0.07583330350491842,0.9956872867591722,0.13,0.8662479394804797
