kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
10187017,K00082.05,5,CANDIDATE,1.0,5.28691996,13.874478,0.51,0.03,-0.02,0.006312,0.001203,-0.000595,0.7388795350025766,0.0021625766783687217,0.0015527152293254294,4783.35330107749,0.510415769674704,0.0972912816734644,-0.048126241905672794,562,10187017,5.287,0.016,0.9997191502648896,0.021070920402761473,0.9999939531626898,0.016,0.9839940499120867
10187017,K00082.06,6,CANDIDATE,1.0,22.4098677,8.511797,0.73,0.05,-0.03,0.009062,0.001423,-0.001685,0.7388795350025766,0.0021625766783687217,0.0015527152293254294,4783.35330107749,0.7327927288960977,0.11508995446718401,-0.13626512931456392,563,10187017,22.41,0.26,0.9997191502648896,0.08618497088375515,0.9999735046750636,0.26,0.739980393459547
11255761,K00482.01,1,FALSE POSITIVE,0.0,4.99270186,36.734825,26.6,7.08,-3.8,0.256173,22.9149,-0.22915,0.9164566104868171,0.02089924388166764,0.019956999794684904,5594.7399883325415,25.693822411570466,2298.3350716584955,-22.990259758211383,317,11255761,4.993,1.0,0.9997191502648896,0.0002104520950908341,0.9999999408655355,1.0,0.0
5263167,K06546.01,1,CANDIDATE,0.7829999999999999,3.39401963,8.603962,1.03,0.32,-0.12,0.009127,0.000676,-0.000575,1.1715451207842618,0.05335246627373346,0.048871491686804484,5696.742740080439,1.1702281093024411,0.10174715305167616,-0.08842126275369573,6328,5263167,3.394,0.00017,0.9997191502648896,0.05637906287205418,0.9999832151953324,0.00017,0.9998132180487492
3450040,K04205.01,1,CANDIDATE,0.986,1.166960319,14.387222,0.88,0.12,-0.03,0.008944,0.000475,-0.000295,1.0337383936474074,0.017558811560039578,0.016972001594645736,5843.905975005678,1.0118727320851253,0.05642040615505805,-0.037280775958562246,5357,3450040,1.167,7.6e-05,0.9997191502648896,0.017341492173839207,0.9999950423044563,7.6e-05,0.9999190426812412
9456281,K04207.01,1,CANDIDATE,1.0,0.701944362,12.794998,0.8,0.06,-0.09,0.013524,0.001295,-0.0008990000000000002,0.6344787090397338,0.005926681256179678,0.00577548149885232,4199.951957963843,0.9390866592428302,0.0903497397570414,-0.06300779849724397,5359,9456281,0.702,0.085,0.9997191502648896,0.02351868916510947,0.9999932337944991,0.085,0.9149938089219667
5129453,K04208.01,1,CANDIDATE,0.9990000000000001,3.05772668,11.307347,1.23,0.05,-0.1,0.015465,0.00102,-0.000884,0.7358752422215094,0.011703192932376871,0.011193971651116241,4446.251193820821,1.2454823337211869,0.08450065340338855,-0.07367126552080407,5360,5129453,3.058,0.028,0.9997191502648896,0.03320392625405487,0.9999903517050864,0.028,0.971990621857344
8128067,K04314.01,1,FALSE POSITIVE,0.0,12.4285576,13.047004,2.22,0.44,-0.18,0.026996,0.004989,-0.004809000000000001,1.0627768141649292,0.0423714995252602,0.04043069341200578,5660.6218682217195,3.1399660055805048,0.593631785042451,-0.5719584203197572,5060,8128067,12.429,1.0,0.9997191502648896,0.029120725879935784,0.9999915737765178,1.0,0.0
6289344,K04319.01,1,FALSE POSITIVE,0.0,160.4122022,30.511448,4.45,0.66,-0.34,0.056029,0.00117,-0.009836,0.816793525444341,0.01570054873309934,0.015327236619000815,4973.263966631093,5.008510787016277,0.14215277497973705,-0.8842626993220956,5097,6289344,160.412,0.14,0.9997191502648896,0.025988077419622634,0.9999925044089129,0.14,0.8599935537916651
5791986,K00413.01,1,CANDIDATE,1.0,15.22895514,57.036846,3.0,0.64,-0.28,0.033813,0.00199,-0.003312,0.8427423360868512,0.0121323961124995,0.011718151658848486,5187.377481742685,3.118616496767216,0.1889516726385251,-0.30853256558789666,591,5791986,15.229,0.00087,0.9997191502648896,4.399894313357224e-06,0.9999999987639383,0.00087,0.9991299987650136
5791986,K00413.02,2,CANDIDATE,1.0,24.67458244,25.773003,2.33,0.5,-0.22,0.026266,0.00235,-0.002941,0.8427423360868512,0.0121323961124995,0.011718151658848486,5187.377481742685,2.4225469761360334,0.21953149060823668,-0.27333576913299545,592,5791986,24.675,0.00036,0.9997191502648896,0.003029759730691393,0.9999991462671325,0.00036,0.9996391465744763
5511659,K04541.01,1,CANDIDATE,0.9670000000000001,8.529122300000001,9.873334,2.08,0.32,-0.32,0.017152,0.000206,-0.0017120000000000002,0.7981280800576686,0.01895211781524431,0.018469997946049532,5778.96006814046,1.49820352398047,0.03986756202930718,-0.15350743609170095,5156,5511659,8.529,0.008,0.9997191502648896,0.04947162580878072,0.9999853786624052,0.008,0.991985495633106
